Date,Transaction ID,Number,Description,Notes,Commodity/Currency,Void Reason,Action,Memo,Full Account Name,Account Name,Amount With Sym,Amount Num.,Reconcile,Reconcile Date,Rate/Price,Month
12/07/2021,d2ba43eeab114e5b8d3abcdbb9d597f5,,DANCEWORKS: Georgie dancing,,,,,,Expenses:Monthly Expenses:Kids Entertainment,Kids Entertainment,£21.00,21,n,,1,2021-07
12/07/2021,c604717fe8ab48a494f0162735394b30,,NISA LOCAL: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£18.79,-18.79,c,,1,2021-07
12/07/2021,c604717fe8ab48a494f0162735394b30,,NISA LOCAL: ,,,,,,Expenses:Monthly Expenses:Food,Food,£18.79,18.79,n,,1,2021-07
12/07/2021,cfe2cfc352f14e928ed3ffbc6525aa45,,NISA LOCAL: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£2.95,-2.95,c,,1,2021-07
12/07/2021,cfe2cfc352f14e928ed3ffbc6525aa45,,NISA LOCAL: ,,,,,,Expenses:Monthly Expenses:Food,Food,£2.95,2.95,n,,1,2021-07
12/07/2021,57202455ca9e4e4babf7a0fe94154b42,,TU AT SAINSBURYS: Clothes,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£12.45,-12.45,c,,1,2021-07
12/07/2021,57202455ca9e4e4babf7a0fe94154b42,,TU AT SAINSBURYS: Clothes,,,,,,Expenses:Annual Expenses:Clothes,Clothes,£12.45,12.45,n,,1,2021-07
12/07/2021,ba960c53f57248399ae225e4beb5f7c5,,WM MORRISONS STORE: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£16.30,-16.3,c,,1,2021-07
12/07/2021,ba960c53f57248399ae225e4beb5f7c5,,WM MORRISONS STORE: ,,,,,,Expenses:Monthly Expenses:Food,Food,£16.30,16.3,n,,1,2021-07
12/07/2021,b7e477a51846403e99d49f73639a5146,,CHELTENHAM BOROUGH: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£2.90,-2.9,c,,1,2021-07
12/07/2021,b7e477a51846403e99d49f73639a5146,,CHELTENHAM BOROUGH: ,,,,,,Expenses:Monthly Expenses:Council Tax,Council Tax,£2.90,2.9,n,,1,2021-07
12/07/2021,30b35995df9b4b1fac54894d4fcdbdc9,,JOHN LEWIS: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£32.79,-32.79,c,,1,2021-07
12/07/2021,30b35995df9b4b1fac54894d4fcdbdc9,,JOHN LEWIS: ,,,,,,Orphan-GBP,Orphan-GBP,£32.79,32.79,n,,1,2021-07
12/07/2021,2904d296755747d986105fd618e3b411,,MILLETS: Clothes,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£40.46,-40.46,c,,1,2021-07
12/07/2021,2904d296755747d986105fd618e3b411,,MILLETS: Clothes,,,,,,Expenses:Annual Expenses:Clothes,Clothes,£40.46,40.46,n,,1,2021-07
12/07/2021,30f1cf7d413d41a2b6fee96c99002876,,SAINSBURY S/MKTS: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£5.00,-5,c,,1,2021-07
12/07/2021,30f1cf7d413d41a2b6fee96c99002876,,SAINSBURY S/MKTS: ,,,,,,Expenses:Monthly Expenses:Food,Food,£5.00,5,n,,1,2021-07
12/07/2021,cfaba7bb8b834a358b8f1c8dca3a9a6b,,SumUp  *Charlton K: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£6.00,-6,c,,1,2021-07
12/07/2021,cfaba7bb8b834a358b8f1c8dca3a9a6b,,SumUp  *Charlton K: ,,,,,,Orphan-GBP,Orphan-GBP,£6.00,6,n,,1,2021-07
12/07/2021,33c62492445b42128cb11effd38a8bac,,SUMUP  *CHARLTON K: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£9.00,-9,c,,1,2021-07
12/07/2021,33c62492445b42128cb11effd38a8bac,,SUMUP  *CHARLTON K: ,,,,,,Orphan-GBP,Orphan-GBP,£9.00,9,n,,1,2021-07
13/07/2021,610801d6470c4bd4afc645622e95bc8c,,CHARLTON KINGS KIN: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£1.50,-1.5,c,,1,2021-07
13/07/2021,610801d6470c4bd4afc645622e95bc8c,,CHARLTON KINGS KIN: ,,,,,,Expenses:Monthly Expenses:Childcare,Childcare,£1.50,1.5,n,,1,2021-07
13/07/2021,7f317ce40ad5407190ed868c727c2f76,,Amazon Prime*X13UO: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£7.99,-7.99,c,,1,2021-07
13/07/2021,7f317ce40ad5407190ed868c727c2f76,,Amazon Prime*X13UO: ,,,,,,Expenses:Annual Expenses:Subscriptions,Subscriptions,£7.99,7.99,n,,1,2021-07
13/07/2021,6758333c45b44a238811a5306f1d9447,,Decathlon UK Limit: Charlies Bow and Arrow,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£64.95,-64.95,c,,1,2021-07
13/07/2021,6758333c45b44a238811a5306f1d9447,,Decathlon UK Limit: Charlies Bow and Arrow,,,,,,Expenses:Annual Expenses:Gifts:Birthday Gifts,Birthday Gifts,£64.95,64.95,n,,1,2021-07
13/07/2021,7a3bc83ff1704bb5ae04119baf353e55,,NISA LOCAL: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£14.08,-14.08,c,,1,2021-07
13/07/2021,7a3bc83ff1704bb5ae04119baf353e55,,NISA LOCAL: ,,,,,,Expenses:Monthly Expenses:Food,Food,£14.08,14.08,n,,1,2021-07
13/07/2021,c6225afd3eb94692b8090d3c6aa649d2,,WORCESTER COUNTY C: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£3.95,-3.95,c,,1,2021-07
13/07/2021,c6225afd3eb94692b8090d3c6aa649d2,,WORCESTER COUNTY C: ,,,,,,Expenses:Monthly Expenses:Parking,Parking,£3.95,3.95,n,,1,2021-07
14/07/2021,4d3d3bb539f14d9ba5c0fe2ee63fcab8,,TESCO STORES 5067: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£8.15,-8.15,c,,1,2021-07
14/07/2021,4d3d3bb539f14d9ba5c0fe2ee63fcab8,,TESCO STORES 5067: ,,,,,,Expenses:Monthly Expenses:Food,Food,£8.15,8.15,n,,1,2021-07
14/07/2021,52858f41c57b45189b92595f3451a82d,,THE POPPIN: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£5.50,-5.5,c,,1,2021-07
14/07/2021,52858f41c57b45189b92595f3451a82d,,THE POPPIN: ,,,,,,Orphan-GBP,Orphan-GBP,£5.50,5.5,n,,1,2021-07
14/07/2021,279907784a4f4a008fa1c024dcdb18cb,,BRITISH HEART FOUN: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£35.00,-35,c,,1,2021-07
14/07/2021,279907784a4f4a008fa1c024dcdb18cb,,BRITISH HEART FOUN: ,,,,,,Orphan-GBP,Orphan-GBP,£35.00,35,n,,1,2021-07
14/07/2021,f99d2c3881dc491fb5b561bc310554fc,,CHELTENHAM BOROUGH: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£2.90,-2.9,c,,1,2021-07
14/07/2021,f99d2c3881dc491fb5b561bc310554fc,,CHELTENHAM BOROUGH: ,,,,,,Expenses:Monthly Expenses:Council Tax,Council Tax,£2.90,2.9,n,,1,2021-07
14/07/2021,26299da8f45540dbaa1b5c9e7e6c3f65,,CHILDREN'S SOCIETY: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£4.95,-4.95,c,,1,2021-07
14/07/2021,26299da8f45540dbaa1b5c9e7e6c3f65,,CHILDREN'S SOCIETY: ,,,,,,Orphan-GBP,Orphan-GBP,£4.95,4.95,n,,1,2021-07
14/07/2021,908994657a5a44c6b8033c1ce38e73ef,,CO-OPERATIVE FOOD: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£5.74,-5.74,c,,1,2021-07
14/07/2021,908994657a5a44c6b8033c1ce38e73ef,,CO-OPERATIVE FOOD: ,,,,,,Expenses:Monthly Expenses:Food,Food,£5.74,5.74,n,,1,2021-07
14/07/2021,2895e85f705f4ecf84484399e3c846cd,,THE HORSE AND JOCK: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£4.00,-4,c,,1,2021-07
14/07/2021,2895e85f705f4ecf84484399e3c846cd,,THE HORSE AND JOCK: ,,,,,,Expenses:Monthly Expenses:Dining,Dining,£4.00,4,n,,1,2021-07
14/07/2021,db9eaae88e204d81b2e022e4518de434,,THE TOUCHDOWN INN: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£2.00,-2,c,,1,2021-07
14/07/2021,db9eaae88e204d81b2e022e4518de434,,THE TOUCHDOWN INN: ,,,,,,Expenses:Monthly Expenses:Dining,Dining,£2.00,2,n,,1,2021-07
14/07/2021,97f8b6e807804052bcef7ab3079965f5,,WILLIAMS CYCLES: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£4.75,-4.75,c,,1,2021-07
14/07/2021,97f8b6e807804052bcef7ab3079965f5,,WILLIAMS CYCLES: ,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£4.75,4.75,n,,1,2021-07
15/07/2021,ee0a6c687fae4e5abbf3dc6e4ab6cc8f,,Amazon.co.uk*MN8BL: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£16.54,-16.54,c,,1,2021-07
15/07/2021,ee0a6c687fae4e5abbf3dc6e4ab6cc8f,,Amazon.co.uk*MN8BL: ,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£16.54,16.54,n,,1,2021-07
15/07/2021,c99e47e69bf5404a9ff1371aa4bf381a,,CHAPLAIS LIMITED: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£15.58,-15.58,c,,1,2021-07
15/07/2021,c99e47e69bf5404a9ff1371aa4bf381a,,CHAPLAIS LIMITED: ,,,,,,Expenses:Monthly Expenses:Food,Food,£15.58,15.58,n,,1,2021-07
15/07/2021,ca5bfd9b7f0147e6809401e89552a10a,,CO-OPERATIVE FOOD: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£13.50,-13.5,c,,1,2021-07
15/07/2021,ca5bfd9b7f0147e6809401e89552a10a,,CO-OPERATIVE FOOD: ,,,,,,Expenses:Monthly Expenses:Food,Food,£13.50,13.5,n,,1,2021-07
15/07/2021,9f35bc15c9f24ddf87076b4f0cd378b5,,ESSO CANLEY FORD S: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£1.05,-1.05,c,,1,2021-07
15/07/2021,9f35bc15c9f24ddf87076b4f0cd378b5,,ESSO CANLEY FORD S: ,,,,,,Expenses:Monthly Expenses:Petrol,Petrol,£1.05,1.05,n,,1,2021-07
15/07/2021,f55848ef24b14e9cbdf0a3ebd7124261,,MADISONS: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£3.95,-3.95,c,,1,2021-07
15/07/2021,f55848ef24b14e9cbdf0a3ebd7124261,,MADISONS: ,,,,,,Orphan-GBP,Orphan-GBP,£3.95,3.95,n,,1,2021-07
15/07/2021,8fcf6eb1a92f4cd18fdca1e541c1d356,,NOW: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£9.99,-9.99,c,,1,2021-07
15/07/2021,8fcf6eb1a92f4cd18fdca1e541c1d356,,NOW: ,,,,,,Expenses:Annual Expenses:Subscriptions,Subscriptions,£9.99,9.99,n,,1,2021-07
15/07/2021,32c5c3d09a6749e5b3b4295c5ae02d14,,SQ *THE MERRYFELLO: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£5.50,-5.5,c,,1,2021-07
15/07/2021,32c5c3d09a6749e5b3b4295c5ae02d14,,SQ *THE MERRYFELLO: ,,,,,,Expenses:Monthly Expenses:Dining,Dining,£5.50,5.5,n,,1,2021-07
15/07/2021,773eb3b4b3d5442a84e186ed35502f44,,CBC CTX DD: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£192.00,-192,c,,1,2021-07
15/07/2021,773eb3b4b3d5442a84e186ed35502f44,,CBC CTX DD: ,,,,,,Expenses:Monthly Expenses:Council Tax,Council Tax,£192.00,192,n,,1,2021-07
15/07/2021,551ffbc42a04466a85d05c4fabda78c1,,SPECTRUM MEDICAL L: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,"£1,983.98",1983.98,c,,1,2021-07
15/07/2021,551ffbc42a04466a85d05c4fabda78c1,,SPECTRUM MEDICAL L: ,,,,,,Income:Monthly Income:Rich Salary,Rich Salary,"-£1,983.98",-1983.98,n,,1,2021-07
15/07/2021,2dbe4cb41c314c4da40ad6d9d661b836,,Folly Gardens Veterinary Clinic,,CURRENCY::GBP,,Payment,,Assets:Current Account:Monthly,Monthly,"£1,020.00",1020,c,,1,2021-07
15/07/2021,2dbe4cb41c314c4da40ad6d9d661b836,,Folly Gardens Veterinary Clinic,,,,Payment,,Bethan Invoiced,Bethan Invoiced,"-£1,020.00",-1020,n,,1,2021-07
16/07/2021,87a6825a7f95429b9989d0b93e448516,,ADYEN N.V.: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,£17.31,17.31,c,,1,2021-07
16/07/2021,87a6825a7f95429b9989d0b93e448516,,ADYEN N.V.: ,,,,,,Orphan-GBP,Orphan-GBP,-£17.31,-17.31,n,,1,2021-07
16/07/2021,22ba7babcfcb490db830f9c467b138f7,,BRITISHCANOEING: Canoe Membership,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£48.99,-48.99,c,,1,2021-07
16/07/2021,22ba7babcfcb490db830f9c467b138f7,,BRITISHCANOEING: Canoe Membership,,,,,,Expenses:Annual Expenses:Subscriptions,Subscriptions,£48.99,48.99,n,,1,2021-07
16/07/2021,76e21f51586e47f3af2fe14998751ffb,,THE GREEN DRAGON: Drink out,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£10.01,-10.01,c,,1,2021-07
16/07/2021,76e21f51586e47f3af2fe14998751ffb,,THE GREEN DRAGON: Drink out,,,,,,Expenses:Monthly Expenses:Dining,Dining,£10.01,10.01,n,,1,2021-07
19/07/2021,2588e58c92064cf0b92d5a143d10714a,,AMZNMktplace: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£9.99,-9.99,c,,1,2021-07
19/07/2021,2588e58c92064cf0b92d5a143d10714a,,AMZNMktplace: ,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£9.99,9.99,n,,1,2021-07
19/07/2021,2f1120e3d6664b95bba7b14c66f82359,,Audible UK: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£3.00,-3,c,,1,2021-07
19/07/2021,2f1120e3d6664b95bba7b14c66f82359,,Audible UK: ,,,,,,Expenses:Annual Expenses:Subscriptions,Subscriptions,£3.00,3,n,,1,2021-07
19/07/2021,006d1790d98d4dd09f49e5a540d48f35,,BOOTSCHELTENHAM: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£55.46,-55.46,c,,1,2021-07
19/07/2021,006d1790d98d4dd09f49e5a540d48f35,,BOOTSCHELTENHAM: ,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£55.46,55.46,n,,1,2021-07
19/07/2021,727350827f144f519837bda3ee03ea52,,CP PLUS LTD: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£5.00,-5,c,,1,2021-07
19/07/2021,727350827f144f519837bda3ee03ea52,,CP PLUS LTD: ,,,,,,Orphan-GBP,Orphan-GBP,£5.00,5,n,,1,2021-07
19/07/2021,cfdd8024633e4628883d109898e02fc2,,JOHN LEWIS: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£18.00,-18,c,,1,2021-07
19/07/2021,cfdd8024633e4628883d109898e02fc2,,JOHN LEWIS: ,,,,,,Orphan-GBP,Orphan-GBP,£18.00,18,n,,1,2021-07
19/07/2021,17a1e9d0890544ab8cda90b3222d34ff,,LOYD LOYD 130 HIGH: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£40.00,-40,c,,1,2021-07
19/07/2021,17a1e9d0890544ab8cda90b3222d34ff,,LOYD LOYD 130 HIGH: ,,,,,,Orphan-GBP,Orphan-GBP,£40.00,40,n,,1,2021-07
19/07/2021,929bea78b3f64358b79e0fd5782eb228,,SANTANDER MORTGAGE: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£816.00,-816,c,,1,2021-07
19/07/2021,929bea78b3f64358b79e0fd5782eb228,,SANTANDER MORTGAGE: ,,,,,,Liabilities:Loans:Mortgage Loan,Mortgage Loan,£816.00,816,n,,1,2021-07
19/07/2021,b325f1ddb0244ad79fd3aa65a84f96c7,,CO-OPERATIVE FOOD: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£6.90,-6.9,c,,1,2021-07
19/07/2021,b325f1ddb0244ad79fd3aa65a84f96c7,,CO-OPERATIVE FOOD: ,,,,,,Expenses:Monthly Expenses:Food,Food,£6.90,6.9,n,,1,2021-07
19/07/2021,0462b1daef2447a18c54347afafaafe7,,ESSO KINGSWOOD SST: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£61.19,-61.19,c,,1,2021-07
19/07/2021,0462b1daef2447a18c54347afafaafe7,,ESSO KINGSWOOD SST: ,,,,,,Expenses:Monthly Expenses:Petrol,Petrol,£61.19,61.19,n,,1,2021-07
19/07/2021,7b4589d8db1b45129ff3121b81eb8f08,,SQ *MOOSH: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£2.80,-2.8,c,,1,2021-07
19/07/2021,7b4589d8db1b45129ff3121b81eb8f08,,SQ *MOOSH: ,,,,,,Orphan-GBP,Orphan-GBP,£2.80,2.8,n,,1,2021-07
19/07/2021,cd69ae3a112d499fa3649411f22fc0fe,,SUMUP  *TALLORDERC: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£14.00,-14,c,,1,2021-07
19/07/2021,cd69ae3a112d499fa3649411f22fc0fe,,SUMUP  *TALLORDERC: ,,,,,,Orphan-GBP,Orphan-GBP,£14.00,14,n,,1,2021-07
19/07/2021,b372ad42bf864ab6aedb418e10517d4b,,TESCO STORE 2167: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£3.56,-3.56,c,,1,2021-07
19/07/2021,b372ad42bf864ab6aedb418e10517d4b,,TESCO STORE 2167: ,,,,,,Expenses:Monthly Expenses:Food,Food,£3.56,3.56,n,,1,2021-07
19/07/2021,df73db6765214bcf9c275a344b45f231,,TU AT SAINSBURYS: Clothes refund,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,£12.45,12.45,c,,1,2021-07
19/07/2021,df73db6765214bcf9c275a344b45f231,,TU AT SAINSBURYS: Clothes refund,,,,,,Expenses:Other Expenses:DEBT,DEBT,-£12.45,-12.45,n,,1,2021-07
19/07/2021,38d0088eaede429f9390343fdcd07050,,WWW.JOHNLEWIS.COM: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£17.00,-17,c,,1,2021-07
19/07/2021,38d0088eaede429f9390343fdcd07050,,WWW.JOHNLEWIS.COM: ,,,,,,Expenses:Other Expenses:DEBT_Closed,DEBT_Closed,£17.00,17,n,,1,2021-07
19/07/2021,02db16e08b9e4cfc81adb8ed38287af8,,CO-OPERATIVE FOOD: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£1.10,-1.1,c,,1,2021-07
19/07/2021,02db16e08b9e4cfc81adb8ed38287af8,,CO-OPERATIVE FOOD: ,,,,,,Expenses:Monthly Expenses:Food,Food,£1.10,1.1,n,,1,2021-07
20/07/2021,9497dbb3ed7f4d68b74799030aadc290,,GWR CHELTENHAM SST: Commute to Bristol,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£19.00,-19,c,,1,2021-07
20/07/2021,9497dbb3ed7f4d68b74799030aadc290,,GWR CHELTENHAM SST: Commute to Bristol,,,,,,Expenses:Monthly Expenses:Public Transportation,Public Transportation,£19.00,19,n,,1,2021-07
20/07/2021,bdfaf7e8fe814740b84d0512f1ede26d,,NISA LOCAL: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£3.19,-3.19,c,,1,2021-07
20/07/2021,bdfaf7e8fe814740b84d0512f1ede26d,,NISA LOCAL: ,,,,,,Expenses:Monthly Expenses:Food,Food,£3.19,3.19,n,,1,2021-07
20/07/2021,7d43d4f83907444c993cac1b00a79fd1,,R GRAY: Train ticket from Mum and Dads home refund,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£54.20,-54.2,c,,1,2021-07
20/07/2021,7d43d4f83907444c993cac1b00a79fd1,,R GRAY: Train ticket from Mum and Dads home refund,,,,,,Expenses:Monthly Expenses:Public Transportation,Public Transportation,£54.20,54.2,n,,1,2021-07
20/07/2021,c1282c026f50435fb176971b7f804e8f,,TESCO STORES 3302: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£3.00,-3,c,,1,2021-07
20/07/2021,c1282c026f50435fb176971b7f804e8f,,TESCO STORES 3302: ,,,,,,Expenses:Monthly Expenses:Food,Food,£3.00,3,n,,1,2021-07
20/07/2021,8b73588d10694cfdbe8edb64326774d9,,WH SMITH: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£2.09,-2.09,c,,1,2021-07
20/07/2021,8b73588d10694cfdbe8edb64326774d9,,WH SMITH: ,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£2.09,2.09,n,,1,2021-07
20/07/2021,42a30ec7f65a48b4a6907bcfd2c282e1,,BOOTSCHELTENHAM: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£8.50,-8.5,c,,1,2021-07
20/07/2021,42a30ec7f65a48b4a6907bcfd2c282e1,,BOOTSCHELTENHAM: ,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£8.50,8.5,n,,1,2021-07
20/07/2021,09ad0aec9ef14ceb9447542b69269f75,,CHELTENHAM BOROUGH: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£1.50,-1.5,c,,1,2021-07
20/07/2021,09ad0aec9ef14ceb9447542b69269f75,,CHELTENHAM BOROUGH: ,,,,,,Expenses:Monthly Expenses:Council Tax,Council Tax,£1.50,1.5,n,,1,2021-07
21/07/2021,4ea33568615a44ca879c1b297056d730,,KAYAKSANDPADDLES.C: Buyancy Aid Large,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£44.45,-44.45,c,,1,2021-07
21/07/2021,4ea33568615a44ca879c1b297056d730,,KAYAKSANDPADDLES.C: Buyancy Aid Large,,,,,,Expenses:Annual Expenses:Consumer Annual,Consumer Annual,£44.45,44.45,n,,1,2021-07
21/07/2021,0cdd9690d80c4033b7e09fb5a2f1214e,,NISA LOCAL: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£22.57,-22.57,c,,1,2021-07
21/07/2021,0cdd9690d80c4033b7e09fb5a2f1214e,,NISA LOCAL: ,,,,,,Expenses:Monthly Expenses:Food,Food,£22.57,22.57,n,,1,2021-07
21/07/2021,5a8280e11da24aa6a4aee4092bc09f77,,POST OFFICE COUNTE: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£9.95,-9.95,c,,1,2021-07
21/07/2021,5a8280e11da24aa6a4aee4092bc09f77,,POST OFFICE COUNTE: ,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£9.95,9.95,n,,1,2021-07
21/07/2021,ceae56f67d1a4b94b0df84c1f8b438b4,,THE COCONUT TREE C: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£21.50,-21.5,c,,1,2021-07
21/07/2021,ceae56f67d1a4b94b0df84c1f8b438b4,,THE COCONUT TREE C: ,,,,,,Expenses:Monthly Expenses:Dining,Dining,£21.50,21.5,n,,1,2021-07
21/07/2021,387ea31eaa8c46fa8fad3d70bafc07aa,,UP & RUNNING: Rich's Shoes,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£108.00,-108,c,,1,2021-07
21/07/2021,387ea31eaa8c46fa8fad3d70bafc07aa,,UP & RUNNING: Rich's Shoes,,,,,,Expenses:Other Expenses:Rich Account Expenses,Rich Account Expenses,£108.00,108,n,,1,2021-07
21/07/2021,aaf258545cea41988525d6e93501b235,,CHARLTON PHARMACY: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£9.34,-9.34,c,,1,2021-07
21/07/2021,aaf258545cea41988525d6e93501b235,,CHARLTON PHARMACY: ,,,,,,Expenses:Monthly Expenses:Consumer Monthly,Consumer Monthly,£9.34,9.34,n,,1,2021-07
21/07/2021,ad48cdab4813423caf99f141899bc135,,giffgaff: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£6.00,-6,c,,1,2021-07
21/07/2021,ad48cdab4813423caf99f141899bc135,,giffgaff: ,,,,,,Expenses:Monthly Expenses:Phone and Internet,Phone and Internet,£6.00,6,n,,1,2021-07
21/07/2021,4aaa76b045a842029285db2b1ef76c1e,,H & M: Hat,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£5.99,-5.99,c,,1,2021-07
21/07/2021,4aaa76b045a842029285db2b1ef76c1e,,H & M: Hat,,,,,,Expenses:Annual Expenses:Clothes,Clothes,£5.99,5.99,n,,1,2021-07
21/07/2021,c2a3a9fc023847028b0b169528d7fbbd,,LNK EAST END SERVI: Car wash,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£10.00,-10,c,,1,2021-07
21/07/2021,c2a3a9fc023847028b0b169528d7fbbd,,LNK EAST END SERVI: Car wash,,,,,,Orphan-GBP,Orphan-GBP,£10.00,10,n,,1,2021-07
21/07/2021,98629762254e4333a88a4ca3b09b1694,,VF NORTHERN EUROPE: Rich shoes that should be refunded,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£87.50,-87.5,c,,1,2021-07
21/07/2021,98629762254e4333a88a4ca3b09b1694,,VF NORTHERN EUROPE: Rich shoes that should be refunded,,,,,,Expenses:Other Expenses:DEBT_Closed,DEBT_Closed,£87.50,87.5,n,,1,2021-07
22/07/2021,084f5e3765254c2e8862f0af644e3c11,,B & Q 1298: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£21.67,-21.67,c,,1,2021-07
22/07/2021,084f5e3765254c2e8862f0af644e3c11,,B & Q 1298: ,,,,,,Orphan-GBP,Orphan-GBP,£21.67,21.67,n,,1,2021-07
22/07/2021,fcaa92e31e764fa2ba9816d77ed951ea,,HM Hennes  Mauritz: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£32.97,-32.97,c,,1,2021-07
22/07/2021,fcaa92e31e764fa2ba9816d77ed951ea,,HM Hennes  Mauritz: ,,,,,,Expenses:Other Expenses:DEBT_Closed,DEBT_Closed,£32.97,32.97,n,,1,2021-07
22/07/2021,9a8b5c97adb0423ab0eca54f284337a2,,CHELTENHAM BOROUGH: ,,CURRENCY::GBP,,,,Assets:Current Account:Monthly,Monthly,-£1.50,-1.5,c,,1,2021-07
